municipio,fecha,fecha_texto,precio_m2,precio_texto
Tresviso,2021-07-01,Julio 2021,-,n.d.
Tresviso,2021-06-01,Junio 2021,-,n.d.
Tresviso,2021-05-01,Mayo 2021,-,n.d.
Tresviso,2021-04-01,Abril 2021,-,n.d.
Tresviso,2021-03-01,Marzo 2021,-,n.d.
Tresviso,2021-02-01,Febrero 2021,-,n.d.
Tresviso,2021-01-01,Enero 2021,-,n.d.
Tresviso,2020-12-01,Diciembre 2020,-,n.d.
Tresviso,2020-11-01,Noviembre 2020,-,n.d.
Tresviso,2020-10-01,Octubre 2020,-,n.d.
Tresviso,2020-09-01,Septiembre 2020,-,n.d.
Tresviso,2020-08-01,Agosto 2020,-,n.d.
Tresviso,2020-07-01,Julio 2020,-,n.d.
Tresviso,2020-06-01,Junio 2020,-,n.d.
Tresviso,2020-05-01,Mayo 2020,-,n.d.
Tresviso,2020-04-01,Abril 2020,-,n.d.
Tresviso,2020-03-01,Marzo 2020,-,n.d.
Tresviso,2020-02-01,Febrero 2020,-,n.d.
Tresviso,2020-01-01,Enero 2020,-,n.d.
Tresviso,2019-12-01,Diciembre 2019,-,n.d.
Tresviso,2019-11-01,Noviembre 2019,-,n.d.
Tresviso,2019-10-01,Octubre 2019,-,n.d.
Tresviso,2019-09-01,Septiembre 2019,-,n.d.
Tresviso,2019-08-01,Agosto 2019,-,n.d.
Tresviso,2019-07-01,Julio 2019,-,n.d.
Tresviso,2019-06-01,Junio 2019,-,n.d.
Tresviso,2019-05-01,Mayo 2019,-,n.d.
Tresviso,2019-04-01,Abril 2019,-,n.d.
Tresviso,2019-03-01,Marzo 2019,-,n.d.
Tresviso,2019-02-01,Febrero 2019,-,n.d.
Tresviso,2019-01-01,Enero 2019,-,n.d.
Tresviso,2018-12-01,Diciembre 2018,-,n.d.
Tresviso,2018-11-01,Noviembre 2018,-,n.d.
Tresviso,2018-10-01,Octubre 2018,-,n.d.
Tresviso,2018-09-01,Septiembre 2018,-,n.d.
Tresviso,2018-08-01,Agosto 2018,-,n.d.
Tresviso,2018-07-01,Julio 2018,-,n.d.
Tresviso,2018-06-01,Junio 2018,-,n.d.
Tresviso,2018-05-01,Mayo 2018,-,n.d.
Tresviso,2018-04-01,Abril 2018,-,n.d.
Tresviso,2018-03-01,Marzo 2018,-,n.d.
Tresviso,2018-02-01,Febrero 2018,-,n.d.
Tresviso,2018-01-01,Enero 2018,-,n.d.
Tresviso,2017-12-01,Diciembre 2017,-,n.d.
Tresviso,2017-11-01,Noviembre 2017,-,n.d.
Tresviso,2017-10-01,Octubre 2017,-,n.d.
Tresviso,2017-09-01,Septiembre 2017,-,n.d.
Tresviso,2017-08-01,Agosto 2017,-,n.d.
Tresviso,2017-07-01,Julio 2017,-,n.d.
Tresviso,2017-06-01,Junio 2017,-,n.d.
Tresviso,2017-05-01,Mayo 2017,-,n.d.
Tresviso,2017-04-01,Abril 2017,-,n.d.
Tresviso,2017-03-01,Marzo 2017,-,n.d.
Tresviso,2017-02-01,Febrero 2017,-,n.d.
Tresviso,2017-01-01,Enero 2017,-,n.d.
Tresviso,2016-12-01,Diciembre 2016,-,n.d.
Tresviso,2016-11-01,Noviembre 2016,-,n.d.
Tresviso,2016-10-01,Octubre 2016,-,n.d.
Tresviso,2016-09-01,Septiembre 2016,-,n.d.
Tresviso,2016-08-01,Agosto 2016,-,n.d.
Tresviso,2016-07-01,Julio 2016,-,n.d.
Tresviso,2016-06-01,Junio 2016,-,n.d.
Tresviso,2016-05-01,Mayo 2016,-,n.d.
Tresviso,2016-04-01,Abril 2016,-,n.d.
Tresviso,2016-03-01,Marzo 2016,-,n.d.
Tresviso,2016-02-01,Febrero 2016,-,n.d.
Tresviso,2016-01-01,Enero 2016,-,n.d.
Tresviso,2015-12-01,Diciembre 2015,-,n.d.
Tresviso,2015-11-01,Noviembre 2015,-,n.d.
Tresviso,2015-10-01,Octubre 2015,-,n.d.
Tresviso,2015-09-01,Septiembre 2015,-,n.d.
Tresviso,2015-08-01,Agosto 2015,-,n.d.
Tresviso,2015-07-01,Julio 2015,-,n.d.
Tresviso,2015-06-01,Junio 2015,-,n.d.
Tresviso,2015-05-01,Mayo 2015,-,n.d.
Tresviso,2015-04-01,Abril 2015,-,n.d.
Tresviso,2015-03-01,Marzo 2015,-,n.d.
Tresviso,2015-02-01,Febrero 2015,-,n.d.
Tresviso,2015-01-01,Enero 2015,-,n.d.
Tresviso,2014-12-01,Diciembre 2014,-,n.d.
Tresviso,2014-11-01,Noviembre 2014,-,n.d.
Tresviso,2014-10-01,Octubre 2014,-,n.d.
Tresviso,2014-09-01,Septiembre 2014,-,n.d.
Tresviso,2014-08-01,Agosto 2014,-,n.d.
Tresviso,2014-07-01,Julio 2014,-,n.d.
Tresviso,2014-06-01,Junio 2014,-,n.d.
Tresviso,2014-05-01,Mayo 2014,-,n.d.
Tresviso,2014-04-01,Abril 2014,-,n.d.
Tresviso,2014-03-01,Marzo 2014,-,n.d.
Tresviso,2014-02-01,Febrero 2014,-,n.d.
Tresviso,2014-01-01,Enero 2014,-,n.d.
Tresviso,2013-12-01,Diciembre 2013,-,n.d.
Tresviso,2013-11-01,Noviembre 2013,-,n.d.
Tresviso,2013-10-01,Octubre 2013,-,n.d.
Tresviso,2013-09-01,Septiembre 2013,-,n.d.
Tresviso,2013-08-01,Agosto 2013,-,n.d.
Tresviso,2013-07-01,Julio 2013,-,n.d.
Tresviso,2013-06-01,Junio 2013,-,n.d.
Tresviso,2013-05-01,Mayo 2013,-,n.d.
Tresviso,2013-04-01,Abril 2013,-,n.d.
Tresviso,2013-03-01,Marzo 2013,-,n.d.
Tresviso,2013-02-01,Febrero 2013,-,n.d.
Tresviso,2013-01-01,Enero 2013,-,n.d.
Tresviso,2012-12-01,Diciembre 2012,-,n.d.
Tresviso,2012-11-01,Noviembre 2012,-,n.d.
Tresviso,2012-10-01,Octubre 2012,-,n.d.
Tresviso,2012-09-01,Septiembre 2012,-,n.d.
Tresviso,2012-08-01,Agosto 2012,-,n.d.
Tresviso,2012-07-01,Julio 2012,-,n.d.
Tresviso,2012-06-01,Junio 2012,-,n.d.
Tresviso,2012-05-01,Mayo 2012,-,n.d.
Tresviso,2012-04-01,Abril 2012,-,n.d.
Tresviso,2012-03-01,Marzo 2012,-,n.d.
Tresviso,2012-02-01,Febrero 2012,-,n.d.
Tresviso,2012-01-01,Enero 2012,-,n.d.
Tresviso,2011-12-01,Diciembre 2011,-,n.d.
Tresviso,2011-11-01,Noviembre 2011,-,n.d.
Tresviso,2011-10-01,Octubre 2011,-,n.d.
Tresviso,2011-09-01,Septiembre 2011,-,n.d.
Tresviso,2011-08-01,Agosto 2011,-,n.d.
Tresviso,2011-07-01,Julio 2011,-,n.d.
Tresviso,2011-06-01,Junio 2011,-,n.d.
Tresviso,2011-05-01,Mayo 2011,-,n.d.
Tresviso,2011-04-01,Abril 2011,-,n.d.
Tresviso,2011-03-01,Marzo 2011,-,n.d.
Tresviso,2011-02-01,Febrero 2011,-,n.d.
Tresviso,2011-01-01,Enero 2011,-,n.d.
Tresviso,2010-12-01,Diciembre 2010,-,n.d.
Tresviso,2010-11-01,Noviembre 2010,-,n.d.
Tresviso,2010-10-01,Octubre 2010,-,n.d.
Tresviso,2010-09-01,Septiembre 2010,-,n.d.
Tresviso,2010-08-01,Agosto 2010,-,n.d.
Tresviso,2010-07-01,Julio 2010,-,n.d.
Tresviso,2010-06-01,Junio 2010,-,n.d.
Tresviso,2010-05-01,Mayo 2010,-,n.d.
Tresviso,2010-04-01,Abril 2010,-,n.d.
Tresviso,2010-03-01,Marzo 2010,-,n.d.
Tresviso,2010-02-01,Febrero 2010,-,n.d.
Tresviso,2010-01-01,Enero 2010,-,n.d.
Tresviso,2009-12-01,Diciembre 2009,-,n.d.
Tresviso,2009-11-01,Noviembre 2009,-,n.d.
Tresviso,2009-10-01,Octubre 2009,-,n.d.
Tresviso,2009-09-01,Septiembre 2009,-,n.d.
Tresviso,2009-08-01,Agosto 2009,-,n.d.
Tresviso,2009-07-01,Julio 2009,-,n.d.
Tresviso,2009-06-01,Junio 2009,-,n.d.
Tresviso,2009-05-01,Mayo 2009,-,n.d.
Tresviso,2009-04-01,Abril 2009,-,n.d.
Tresviso,2009-03-01,Marzo 2009,-,n.d.
Tresviso,2009-02-01,Febrero 2009,-,n.d.
Tresviso,2009-01-01,Enero 2009,-,n.d.
Tresviso,2008-12-01,Diciembre 2008,-,n.d.
Tresviso,2008-11-01,Noviembre 2008,-,n.d.
Tresviso,2008-10-01,Octubre 2008,-,n.d.
Tresviso,2008-09-01,Septiembre 2008,-,n.d.
Tresviso,2008-08-01,Agosto 2008,-,n.d.
Tresviso,2008-07-01,Julio 2008,-,n.d.
Tresviso,2008-06-01,Junio 2008,-,n.d.
Tresviso,2008-05-01,Mayo 2008,-,n.d.
Tresviso,2008-04-01,Abril 2008,-,n.d.
Tresviso,2008-03-01,Marzo 2008,-,n.d.
Tresviso,2008-02-01,Febrero 2008,-,n.d.
Tresviso,2008-01-01,Enero 2008,-,n.d.
Tresviso,2007-12-01,Diciembre 2007,-,n.d.
Tresviso,2007-11-01,Noviembre 2007,-,n.d.
Tresviso,2007-10-01,Octubre 2007,-,n.d.
Tresviso,2007-09-01,Septiembre 2007,-,n.d.
Tresviso,2007-08-01,Agosto 2007,-,n.d.
Tresviso,2007-07-01,Julio 2007,-,n.d.
Tresviso,2007-06-01,Junio 2007,-,n.d.
Tresviso,2007-05-01,Mayo 2007,-,n.d.
Tresviso,2007-04-01,Abril 2007,-,n.d.
Tresviso,2007-03-01,Marzo 2007,-,n.d.
Tresviso,2007-02-01,Febrero 2007,-,n.d.
Tresviso,2007-01-01,Enero 2007,-,n.d.
Tresviso,2006-12-01,Diciembre 2006,-,n.d.
Tresviso,2006-11-01,Noviembre 2006,-,n.d.
Tresviso,2006-10-01,Octubre 2006,-,n.d.
Tresviso,2006-09-01,Septiembre 2006,-,n.d.
Tresviso,2006-08-01,Agosto 2006,-,n.d.
Tresviso,2006-07-01,Julio 2006,-,n.d.
Tresviso,2006-06-01,Junio 2006,-,n.d.
Tresviso,2006-05-01,Mayo 2006,-,n.d.
Tresviso,2006-04-01,Abril 2006,-,n.d.
Tresviso,2006-03-01,Marzo 2006,-,n.d.
Tresviso,2006-02-01,Febrero 2006,-,n.d.
Tresviso,2006-01-01,Enero 2006,-,n.d.
Tudanca,2025-10-01,Octubre 2025,-,n.d.
Tudanca,2025-09-01,Septiembre 2025,-,n.d.
Tudanca,2025-08-01,Agosto 2025,-,n.d.
Tudanca,2025-07-01,Julio 2025,-,n.d.
Tudanca,2025-06-01,Junio 2025,-,n.d.
Tudanca,2025-05-01,Mayo 2025,-,n.d.
Tudanca,2025-04-01,Abril 2025,-,n.d.
Tudanca,2025-03-01,Marzo 2025,-,n.d.
Tudanca,2025-02-01,Febrero 2025,-,n.d.
Tudanca,2025-01-01,Enero 2025,-,n.d.
Tudanca,2024-12-01,Diciembre 2024,-,n.d.
Tudanca,2024-11-01,Noviembre 2024,-,n.d.
Tudanca,2024-10-01,Octubre 2024,-,n.d.
Tudanca,2024-09-01,Septiembre 2024,-,n.d.
Tudanca,2024-08-01,Agosto 2024,-,n.d.
Tudanca,2024-07-01,Julio 2024,-,n.d.
Tudanca,2024-06-01,Junio 2024,-,n.d.
Tudanca,2024-05-01,Mayo 2024,-,n.d.
Tudanca,2024-04-01,Abril 2024,-,n.d.
Tudanca,2024-03-01,Marzo 2024,-,n.d.
Tudanca,2024-02-01,Febrero 2024,-,n.d.
Tudanca,2024-01-01,Enero 2024,-,n.d.
Tudanca,2023-12-01,Diciembre 2023,-,n.d.
Tudanca,2023-11-01,Noviembre 2023,-,n.d.
Tudanca,2023-10-01,Octubre 2023,-,n.d.
Tudanca,2023-09-01,Septiembre 2023,-,n.d.
Tudanca,2023-08-01,Agosto 2023,-,n.d.
Tudanca,2023-07-01,Julio 2023,-,n.d.
Tudanca,2023-06-01,Junio 2023,-,n.d.
Tudanca,2023-05-01,Mayo 2023,-,n.d.
Tudanca,2023-04-01,Abril 2023,-,n.d.
Tudanca,2023-03-01,Marzo 2023,-,n.d.
Tudanca,2023-02-01,Febrero 2023,-,n.d.
Tudanca,2023-01-01,Enero 2023,-,n.d.
Tudanca,2022-12-01,Diciembre 2022,-,n.d.
Tudanca,2022-11-01,Noviembre 2022,-,n.d.
Tudanca,2022-10-01,Octubre 2022,-,n.d.
Tudanca,2022-09-01,Septiembre 2022,-,n.d.
Tudanca,2022-08-01,Agosto 2022,-,n.d.
Tudanca,2022-07-01,Julio 2022,-,n.d.
Tudanca,2022-06-01,Junio 2022,-,n.d.
Tudanca,2022-05-01,Mayo 2022,-,n.d.
Tudanca,2022-04-01,Abril 2022,-,n.d.
Tudanca,2022-03-01,Marzo 2022,-,n.d.
Tudanca,2022-02-01,Febrero 2022,-,n.d.
Tudanca,2022-01-01,Enero 2022,-,n.d.
Tudanca,2021-12-01,Diciembre 2021,-,n.d.
Tudanca,2021-11-01,Noviembre 2021,-,n.d.
Tudanca,2021-10-01,Octubre 2021,-,n.d.
Tudanca,2021-09-01,Septiembre 2021,-,n.d.
Tudanca,2021-08-01,Agosto 2021,-,n.d.
Tudanca,2021-07-01,Julio 2021,-,n.d.
Tudanca,2021-06-01,Junio 2021,-,n.d.
Tudanca,2021-05-01,Mayo 2021,-,n.d.
Tudanca,2021-04-01,Abril 2021,-,n.d.
Tudanca,2021-03-01,Marzo 2021,-,n.d.
Tudanca,2021-02-01,Febrero 2021,-,n.d.
Tudanca,2021-01-01,Enero 2021,-,n.d.
Tudanca,2020-12-01,Diciembre 2020,-,n.d.
Tudanca,2020-11-01,Noviembre 2020,-,n.d.
Tudanca,2020-10-01,Octubre 2020,-,n.d.
Tudanca,2020-09-01,Septiembre 2020,-,n.d.
Tudanca,2020-08-01,Agosto 2020,-,n.d.
Tudanca,2020-07-01,Julio 2020,-,n.d.
Tudanca,2020-06-01,Junio 2020,-,n.d.
Tudanca,2020-05-01,Mayo 2020,-,n.d.
Tudanca,2020-04-01,Abril 2020,-,n.d.
Tudanca,2020-03-01,Marzo 2020,-,n.d.
Tudanca,2020-02-01,Febrero 2020,-,n.d.
Tudanca,2020-01-01,Enero 2020,-,n.d.
Tudanca,2019-12-01,Diciembre 2019,-,n.d.
Tudanca,2019-11-01,Noviembre 2019,-,n.d.
Tudanca,2019-10-01,Octubre 2019,-,n.d.
Tudanca,2019-09-01,Septiembre 2019,-,n.d.
Tudanca,2019-08-01,Agosto 2019,-,n.d.
Tudanca,2019-07-01,Julio 2019,-,n.d.
Tudanca,2019-06-01,Junio 2019,-,n.d.
Tudanca,2019-05-01,Mayo 2019,-,n.d.
Tudanca,2019-04-01,Abril 2019,-,n.d.
Tudanca,2019-03-01,Marzo 2019,-,n.d.
Tudanca,2019-02-01,Febrero 2019,-,n.d.
Tudanca,2019-01-01,Enero 2019,-,n.d.
Tudanca,2018-12-01,Diciembre 2018,-,n.d.
Tudanca,2018-11-01,Noviembre 2018,-,n.d.
Tudanca,2018-10-01,Octubre 2018,-,n.d.
Tudanca,2018-09-01,Septiembre 2018,-,n.d.
Tudanca,2018-08-01,Agosto 2018,-,n.d.
Tudanca,2018-07-01,Julio 2018,-,n.d.
Tudanca,2018-06-01,Junio 2018,-,n.d.
Tudanca,2018-05-01,Mayo 2018,-,n.d.
Tudanca,2018-04-01,Abril 2018,-,n.d.
Tudanca,2018-03-01,Marzo 2018,-,n.d.
Tudanca,2018-02-01,Febrero 2018,-,n.d.
Tudanca,2018-01-01,Enero 2018,-,n.d.
Tudanca,2017-12-01,Diciembre 2017,-,n.d.
Tudanca,2017-11-01,Noviembre 2017,-,n.d.
Tudanca,2017-10-01,Octubre 2017,-,n.d.
Tudanca,2017-09-01,Septiembre 2017,-,n.d.
Tudanca,2017-08-01,Agosto 2017,-,n.d.
Tudanca,2017-07-01,Julio 2017,-,n.d.
Tudanca,2017-06-01,Junio 2017,-,n.d.
Tudanca,2017-05-01,Mayo 2017,-,n.d.
Tudanca,2017-04-01,Abril 2017,-,n.d.
Tudanca,2017-03-01,Marzo 2017,-,n.d.
Tudanca,2017-02-01,Febrero 2017,-,n.d.
Tudanca,2017-01-01,Enero 2017,-,n.d.
Tudanca,2016-12-01,Diciembre 2016,-,n.d.
Tudanca,2016-11-01,Noviembre 2016,-,n.d.
Tudanca,2016-10-01,Octubre 2016,-,n.d.
Tudanca,2016-09-01,Septiembre 2016,-,n.d.
Tudanca,2016-08-01,Agosto 2016,-,n.d.
Tudanca,2016-07-01,Julio 2016,-,n.d.
Tudanca,2016-06-01,Junio 2016,-,n.d.
Tudanca,2016-05-01,Mayo 2016,-,n.d.
Tudanca,2016-04-01,Abril 2016,-,n.d.
Tudanca,2016-03-01,Marzo 2016,-,n.d.
Tudanca,2016-02-01,Febrero 2016,-,n.d.
Tudanca,2016-01-01,Enero 2016,-,n.d.
Tudanca,2015-12-01,Diciembre 2015,-,n.d.
Tudanca,2015-11-01,Noviembre 2015,-,n.d.
Tudanca,2015-10-01,Octubre 2015,-,n.d.
Tudanca,2015-09-01,Septiembre 2015,-,n.d.
Tudanca,2015-08-01,Agosto 2015,-,n.d.
Tudanca,2015-07-01,Julio 2015,-,n.d.
Tudanca,2015-06-01,Junio 2015,-,n.d.
Tudanca,2015-05-01,Mayo 2015,-,n.d.
Tudanca,2015-04-01,Abril 2015,-,n.d.
Tudanca,2015-03-01,Marzo 2015,-,n.d.
Tudanca,2015-02-01,Febrero 2015,-,n.d.
Tudanca,2015-01-01,Enero 2015,-,n.d.
Tudanca,2014-12-01,Diciembre 2014,-,n.d.
Tudanca,2014-11-01,Noviembre 2014,-,n.d.
Tudanca,2014-10-01,Octubre 2014,-,n.d.
Tudanca,2014-09-01,Septiembre 2014,-,n.d.
Tudanca,2014-08-01,Agosto 2014,-,n.d.
Tudanca,2014-07-01,Julio 2014,-,n.d.
Tudanca,2014-06-01,Junio 2014,-,n.d.
Tudanca,2014-05-01,Mayo 2014,-,n.d.
Tudanca,2014-04-01,Abril 2014,-,n.d.
Tudanca,2014-03-01,Marzo 2014,-,n.d.
Tudanca,2014-02-01,Febrero 2014,-,n.d.
Tudanca,2014-01-01,Enero 2014,-,n.d.
Tudanca,2013-12-01,Diciembre 2013,-,n.d.
Tudanca,2013-11-01,Noviembre 2013,-,n.d.
Tudanca,2013-10-01,Octubre 2013,-,n.d.
Tudanca,2013-09-01,Septiembre 2013,-,n.d.
Tudanca,2013-08-01,Agosto 2013,-,n.d.
Tudanca,2013-07-01,Julio 2013,-,n.d.
Tudanca,2013-06-01,Junio 2013,-,n.d.
Tudanca,2013-05-01,Mayo 2013,-,n.d.
Tudanca,2013-04-01,Abril 2013,-,n.d.
Tudanca,2013-03-01,Marzo 2013,-,n.d.
Tudanca,2013-02-01,Febrero 2013,-,n.d.
Tudanca,2013-01-01,Enero 2013,-,n.d.
Tudanca,2012-12-01,Diciembre 2012,-,n.d.
Tudanca,2012-11-01,Noviembre 2012,-,n.d.
Tudanca,2012-10-01,Octubre 2012,-,n.d.
Tudanca,2012-09-01,Septiembre 2012,-,n.d.
Tudanca,2012-08-01,Agosto 2012,-,n.d.
Tudanca,2012-07-01,Julio 2012,-,n.d.
Tudanca,2012-06-01,Junio 2012,-,n.d.
Tudanca,2012-05-01,Mayo 2012,-,n.d.
Tudanca,2012-04-01,Abril 2012,-,n.d.
Tudanca,2012-03-01,Marzo 2012,-,n.d.
Tudanca,2012-02-01,Febrero 2012,-,n.d.
Tudanca,2012-01-01,Enero 2012,-,n.d.
Tudanca,2011-12-01,Diciembre 2011,-,n.d.
Tudanca,2011-11-01,Noviembre 2011,-,n.d.
Tudanca,2011-10-01,Octubre 2011,-,n.d.
Tudanca,2011-09-01,Septiembre 2011,-,n.d.
Tudanca,2011-08-01,Agosto 2011,-,n.d.
Tudanca,2011-07-01,Julio 2011,-,n.d.
Tudanca,2011-06-01,Junio 2011,-,n.d.
Tudanca,2011-05-01,Mayo 2011,-,n.d.
Tudanca,2011-04-01,Abril 2011,-,n.d.
Tudanca,2011-03-01,Marzo 2011,-,n.d.
Tudanca,2011-02-01,Febrero 2011,-,n.d.
Tudanca,2011-01-01,Enero 2011,-,n.d.
Tudanca,2010-12-01,Diciembre 2010,-,n.d.
Tudanca,2010-11-01,Noviembre 2010,-,n.d.
Tudanca,2010-10-01,Octubre 2010,-,n.d.
Tudanca,2010-09-01,Septiembre 2010,-,n.d.
Tudanca,2010-08-01,Agosto 2010,-,n.d.
Tudanca,2010-07-01,Julio 2010,-,n.d.
Tudanca,2010-06-01,Junio 2010,-,n.d.
Tudanca,2010-05-01,Mayo 2010,-,n.d.
Tudanca,2010-04-01,Abril 2010,-,n.d.
Tudanca,2010-03-01,Marzo 2010,-,n.d.
Tudanca,2010-02-01,Febrero 2010,-,n.d.
Tudanca,2010-01-01,Enero 2010,-,n.d.
Tudanca,2009-12-01,Diciembre 2009,-,n.d.
Tudanca,2009-11-01,Noviembre 2009,-,n.d.
Tudanca,2009-10-01,Octubre 2009,-,n.d.
Tudanca,2009-09-01,Septiembre 2009,-,n.d.
Tudanca,2009-08-01,Agosto 2009,-,n.d.
Tudanca,2009-07-01,Julio 2009,-,n.d.
Tudanca,2009-06-01,Junio 2009,-,n.d.
Tudanca,2009-05-01,Mayo 2009,-,n.d.
Tudanca,2009-04-01,Abril 2009,-,n.d.
Tudanca,2009-03-01,Marzo 2009,-,n.d.
Tudanca,2009-02-01,Febrero 2009,-,n.d.
Tudanca,2009-01-01,Enero 2009,-,n.d.
Tudanca,2008-12-01,Diciembre 2008,-,n.d.
Tudanca,2008-11-01,Noviembre 2008,-,n.d.
Tudanca,2008-10-01,Octubre 2008,-,n.d.
Tudanca,2008-09-01,Septiembre 2008,-,n.d.
Tudanca,2008-08-01,Agosto 2008,-,n.d.
Tudanca,2008-07-01,Julio 2008,-,n.d.
Tudanca,2008-06-01,Junio 2008,-,n.d.
Tudanca,2008-05-01,Mayo 2008,-,n.d.
Tudanca,2008-04-01,Abril 2008,-,n.d.
Tudanca,2008-03-01,Marzo 2008,-,n.d.
Tudanca,2008-02-01,Febrero 2008,-,n.d.
Tudanca,2008-01-01,Enero 2008,-,n.d.
Tudanca,2007-12-01,Diciembre 2007,-,n.d.
Tudanca,2007-11-01,Noviembre 2007,-,n.d.
Tudanca,2007-10-01,Octubre 2007,-,n.d.
Tudanca,2007-09-01,Septiembre 2007,-,n.d.
Tudanca,2007-08-01,Agosto 2007,-,n.d.
Tudanca,2007-07-01,Julio 2007,-,n.d.
Tudanca,2007-06-01,Junio 2007,-,n.d.
Tudanca,2007-05-01,Mayo 2007,-,n.d.
Tudanca,2007-04-01,Abril 2007,-,n.d.
Tudanca,2007-03-01,Marzo 2007,-,n.d.
Tudanca,2007-02-01,Febrero 2007,-,n.d.
Tudanca,2007-01-01,Enero 2007,-,n.d.
Tudanca,2006-12-01,Diciembre 2006,-,n.d.
Tudanca,2006-11-01,Noviembre 2006,-,n.d.
Tudanca,2006-10-01,Octubre 2006,-,n.d.
Tudanca,2006-09-01,Septiembre 2006,-,n.d.
Tudanca,2006-08-01,Agosto 2006,-,n.d.
Tudanca,2006-07-01,Julio 2006,-,n.d.
Tudanca,2006-06-01,Junio 2006,-,n.d.
Tudanca,2006-05-01,Mayo 2006,-,n.d.
Tudanca,2006-04-01,Abril 2006,-,n.d.
Tudanca,2006-03-01,Marzo 2006,-,n.d.
Tudanca,2006-02-01,Febrero 2006,-,n.d.
Tudanca,2006-01-01,Enero 2006,-,n.d.
Udias,2025-10-01,Octubre 2025,-,n.d.
Udias,2025-09-01,Septiembre 2025,-,n.d.
Udias,2025-08-01,Agosto 2025,-,n.d.
Udias,2025-07-01,Julio 2025,-,n.d.
Udias,2025-06-01,Junio 2025,-,n.d.
Udias,2025-05-01,Mayo 2025,-,n.d.
Udias,2025-04-01,Abril 2025,-,n.d.
Udias,2025-03-01,Marzo 2025,-,n.d.
Udias,2025-02-01,Febrero 2025,-,n.d.
Udias,2025-01-01,Enero 2025,-,n.d.
Udias,2024-12-01,Diciembre 2024,-,n.d.
Udias,2024-11-01,Noviembre 2024,-,n.d.
Udias,2024-10-01,Octubre 2024,-,n.d.
Udias,2024-09-01,Septiembre 2024,-,n.d.
Udias,2024-08-01,Agosto 2024,-,n.d.
Udias,2024-07-01,Julio 2024,-,n.d.
Udias,2024-06-01,Junio 2024,-,n.d.
Udias,2024-05-01,Mayo 2024,-,n.d.
Udias,2024-04-01,Abril 2024,-,n.d.
Udias,2024-03-01,Marzo 2024,-,n.d.
Udias,2024-02-01,Febrero 2024,-,n.d.
Udias,2024-01-01,Enero 2024,-,n.d.
Udias,2023-12-01,Diciembre 2023,-,n.d.
Udias,2023-11-01,Noviembre 2023,-,n.d.
Udias,2023-10-01,Octubre 2023,-,n.d.
Udias,2023-09-01,Septiembre 2023,-,n.d.
Udias,2023-08-01,Agosto 2023,-,n.d.
Udias,2023-07-01,Julio 2023,-,n.d.
Udias,2023-06-01,Junio 2023,-,n.d.
Udias,2023-05-01,Mayo 2023,-,n.d.
Udias,2023-04-01,Abril 2023,-,n.d.
Udias,2023-03-01,Marzo 2023,-,n.d.
Udias,2023-02-01,Febrero 2023,-,n.d.
Udias,2023-01-01,Enero 2023,-,n.d.
Udias,2022-12-01,Diciembre 2022,-,n.d.
Udias,2022-11-01,Noviembre 2022,-,n.d.
Udias,2022-10-01,Octubre 2022,-,n.d.
Udias,2022-09-01,Septiembre 2022,-,n.d.
Udias,2022-08-01,Agosto 2022,-,n.d.
Udias,2022-07-01,Julio 2022,-,n.d.
Udias,2022-06-01,Junio 2022,-,n.d.
Udias,2022-05-01,Mayo 2022,-,n.d.
Udias,2022-04-01,Abril 2022,-,n.d.
Udias,2022-03-01,Marzo 2022,788.215,788 €/m2
Udias,2022-02-01,Febrero 2022,-,n.d.
Udias,2022-01-01,Enero 2022,782.785,783 €/m2
Udias,2021-12-01,Diciembre 2021,766.053,766 €/m2
Udias,2021-11-01,Noviembre 2021,-,n.d.
Udias,2021-10-01,Octubre 2021,864.706,865 €/m2
Udias,2021-09-01,Septiembre 2021,961.254,961 €/m2
Udias,2021-08-01,Agosto 2021,978.346,978 €/m2
Udias,2021-07-01,Julio 2021,982.189,982 €/m2
Udias,2021-06-01,Junio 2021,1058.57,1.059 €/m2
Udias,2021-05-01,Mayo 2021,1070.07,1.070 €/m2
Udias,2021-04-01,Abril 2021,1099.3,1.099 €/m2
Udias,2021-03-01,Marzo 2021,-,n.d.
Udias,2021-02-01,Febrero 2021,-,n.d.
Udias,2021-01-01,Enero 2021,-,n.d.
Udias,2020-12-01,Diciembre 2020,1077.72,1.078 €/m2
Udias,2020-11-01,Noviembre 2020,1062.06,1.062 €/m2
Udias,2020-10-01,Octubre 2020,1076.74,1.077 €/m2
Udias,2020-09-01,Septiembre 2020,1093.67,1.094 €/m2
Udias,2020-08-01,Agosto 2020,1007.13,1.007 €/m2
Udias,2020-07-01,Julio 2020,1067.06,1.067 €/m2
Udias,2020-06-01,Junio 2020,997.726,998 €/m2
Udias,2020-05-01,Mayo 2020,1052.22,1.052 €/m2
Udias,2020-04-01,Abril 2020,1047.32,1.047 €/m2
Udias,2020-03-01,Marzo 2020,970.619,971 €/m2
Udias,2020-02-01,Febrero 2020,1096.27,1.096 €/m2
Udias,2020-01-01,Enero 2020,1095.16,1.095 €/m2
Udias,2019-12-01,Diciembre 2019,1015.26,1.015 €/m2
Udias,2019-11-01,Noviembre 2019,1107.74,1.108 €/m2
Udias,2019-10-01,Octubre 2019,1095.01,1.095 €/m2
Udias,2019-09-01,Septiembre 2019,1106.56,1.107 €/m2
Udias,2019-08-01,Agosto 2019,1058.62,1.059 €/m2
